newspaper,league,date,url
The tribune independent of Michigan. [volume],negro national league,1934-02-10,https://chroniclingamerica.loc.gov/lccn/sn96076588/1934-02-10/ed-1/seq-5.pdf
Evening star. [volume],negro national league,1944-05-24,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-05-24/ed-1/seq-17.pdf
Hartford chronicle.,negro national league,1946-06-29,https://chroniclingamerica.loc.gov/lccn/sn92051342/1946-06-29/ed-1/seq-7.pdf
Evening star. [volume],negro national league,1944-05-08,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-05-08/ed-1/seq-11.pdf
Evening star. [volume],negro national league,1946-06-23,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-06-23/ed-1/seq-28.pdf
Evening star. [volume],negro national league,1946-06-27,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-06-27/ed-1/seq-21.pdf
Evening star. [volume],negro national league,1946-07-24,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-07-24/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1947-07-07,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-07-07/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1946-09-03,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-09-03/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1946-10-01,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-10-01/ed-1/seq-17.pdf
Evening star. [volume],negro national league,1948-06-18,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-06-18/ed-1/seq-47.pdf
Evening star. [volume],negro national league,1941-09-02,https://chroniclingamerica.loc.gov/lccn/sn83045462/1941-09-02/ed-1/seq-16.pdf
Evening star. [volume],negro national league,1942-08-14,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-14/ed-1/seq-19.pdf
Phoenix tribune. [volume],negro national league,1922-05-06,https://chroniclingamerica.loc.gov/lccn/sn96060881/1922-05-06/ed-1/seq-4.pdf
Evening star. [volume],negro national league,1948-07-05,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-07-05/ed-1/seq-11.pdf
Evening star. [volume],negro national league,1948-07-09,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-07-09/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1948-09-27,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-09-27/ed-1/seq-17.pdf
Evening star. [volume],negro national league,1949-03-16,https://chroniclingamerica.loc.gov/lccn/sn83045462/1949-03-16/ed-1/seq-46.pdf
Jackson advocate. [volume],negro national league,1943-10-09,https://chroniclingamerica.loc.gov/lccn/sn79000083/1943-10-09/ed-1/seq-6.pdf
The Indianapolis times. [volume],negro national league,1926-08-11,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-08-11/ed-1/seq-9.pdf
The Indianapolis times. [volume],negro national league,1931-08-27,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-08-27/ed-1/seq-11.pdf
Sunday Chicago bee. [volume],negro national league,1938-05-01,https://chroniclingamerica.loc.gov/lccn/sn82015409/1938-05-01/ed-1/seq-11.pdf
Sunday Chicago bee. [volume],negro national league,1940-07-21,https://chroniclingamerica.loc.gov/lccn/sn82015409/1940-07-21/ed-1/seq-10.pdf
The Chicago whip.,negro national league,1921-04-02,https://chroniclingamerica.loc.gov/lccn/sn86056950/1921-04-02/ed-1/seq-7.pdf
The Chicago whip.,negro national league,1921-10-22,https://chroniclingamerica.loc.gov/lccn/sn86056950/1921-10-22/ed-1/seq-7.pdf
The Chicago whip.,negro national league,1922-10-14,https://chroniclingamerica.loc.gov/lccn/sn86056950/1922-10-14/ed-1/seq-7.pdf
The Chicago whip.,negro national league,1921-05-21,https://chroniclingamerica.loc.gov/lccn/sn86056950/1921-05-21/ed-1/seq-7.pdf
The Chicago whip.,negro national league,1921-05-28,https://chroniclingamerica.loc.gov/lccn/sn86056950/1921-05-28/ed-1/seq-7.pdf
The Indianapolis times. [volume],negro national league,1923-07-14,https://chroniclingamerica.loc.gov/lccn/sn82015313/1923-07-14/ed-1/seq-9.pdf
Metropolitan news.,negro national league,1935-06-11,https://chroniclingamerica.loc.gov/lccn/sn91055359/1935-06-11/ed-1/seq-10.pdf
The Phoenix index.,negro national league,1941-06-28,https://chroniclingamerica.loc.gov/lccn/sn96060866/1941-06-28/ed-1/seq-6.pdf
The Omaha guide. [volume],negro national league,1944-04-01,https://chroniclingamerica.loc.gov/lccn/sn93062828/1944-04-01/ed-1/seq-3.pdf
The Enterprise. [volume],negro national league,1927-03-25,https://chroniclingamerica.loc.gov/lccn/sn87093375/1927-03-25/ed-1/seq-6.pdf
The Michigan chronicle. [volume],negro national league,1943-05-15,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-05-15/ed-1/seq-21.pdf
The Michigan chronicle. [volume],negro national league,1943-07-03,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-07-03/ed-1/seq-19.pdf
The Michigan chronicle. [volume],negro national league,1943-05-22,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-05-22/ed-1/seq-21.pdf
The Michigan chronicle. [volume],negro national league,1944-01-22,https://chroniclingamerica.loc.gov/lccn/sn83045324/1944-01-22/ed-1/seq-9.pdf
The Michigan chronicle. [volume],negro national league,1943-03-27,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-03-27/ed-1/seq-20.pdf
The Michigan chronicle. [volume],negro national league,1945-08-11,https://chroniclingamerica.loc.gov/lccn/sn83045324/1945-08-11/ed-1/seq-16.pdf
The Michigan chronicle. [volume],negro national league,1942-10-31,https://chroniclingamerica.loc.gov/lccn/sn83045324/1942-10-31/ed-1/seq-20.pdf
Minneapolis spokesman. [volume],negro national league,1959-07-24,https://chroniclingamerica.loc.gov/lccn/sn83025247/1959-07-24/ed-1/seq-8.pdf
St. Paul recorder. [volume],negro national league,1954-05-21,https://chroniclingamerica.loc.gov/lccn/sn83016804/1954-05-21/ed-1/seq-10.pdf
St. Paul recorder. [volume],negro national league,1959-07-24,https://chroniclingamerica.loc.gov/lccn/sn83016804/1959-07-24/ed-1/seq-8.pdf
The Birmingham age-herald. [volume],negro national league,1923-07-21,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-07-21/ed-1/seq-13.pdf
The Birmingham age-herald. [volume],negro national league,1923-08-03,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-08-03/ed-1/seq-13.pdf
The Washington times. [volume],negro national league,1938-04-25,https://chroniclingamerica.loc.gov/lccn/sn84026749/1938-04-25/ed-1/seq-21.pdf
Arkansas State press. [volume],negro national league,1942-07-03,https://chroniclingamerica.loc.gov/lccn/sn84025840/1942-07-03/ed-1/seq-7.pdf
The Washington tribune. [volume],negro national league,1935-09-14,https://chroniclingamerica.loc.gov/lccn/sn87062236/1935-09-14/ed-1/seq-13.pdf
The tribune independent of Michigan. [volume],negro national league,1935-04-13,https://chroniclingamerica.loc.gov/lccn/sn96076588/1935-04-13/ed-1/seq-8.pdf
Evening star. [volume],negro national league,1948-04-25,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-04-25/ed-1/seq-43.pdf
Evening star. [volume],negro national league,1945-08-27,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-08-27/ed-1/seq-8.pdf
Evening star. [volume],negro national league,1943-09-02,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-09-02/ed-1/seq-16.pdf
Evening star. [volume],negro national league,1942-08-16,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-16/ed-1/seq-40.pdf
Evening star. [volume],negro national league,1942-06-18,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-06-18/ed-1/seq-21.pdf
The Indianapolis times. [volume],negro national league,1925-05-27,https://chroniclingamerica.loc.gov/lccn/sn82015313/1925-05-27/ed-1/seq-13.pdf
The Indianapolis times. [volume],negro national league,1925-08-05,https://chroniclingamerica.loc.gov/lccn/sn82015313/1925-08-05/ed-1/seq-11.pdf
The Indianapolis times. [volume],negro national league,1926-06-28,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-06-28/ed-1/seq-9.pdf
The Indianapolis times. [volume],negro national league,1926-08-21,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-08-21/ed-1/seq-9.pdf
The Washington tribune. [volume],negro national league,1934-09-08,https://chroniclingamerica.loc.gov/lccn/sn87062236/1934-09-08/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1944-07-05,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-07-05/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1943-12-26,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-12-26/ed-1/seq-53.pdf
Evening star. [volume],negro national league,1946-06-22,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-06-22/ed-1/seq-11.pdf
Evening star. [volume],negro national league,1942-06-14,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-06-14/ed-1/seq-38.pdf
The Birmingham age-herald. [volume],negro national league,1923-09-17,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-09-17/ed-1/seq-8.pdf
Evening star. [volume],negro national league,1945-06-21,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-06-21/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1943-07-06,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-07-06/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1943-07-05,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-07-05/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1945-06-28,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-06-28/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1945-07-01,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-07-01/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1945-07-27,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-07-27/ed-1/seq-6.pdf
Evening star. [volume],negro national league,1943-05-16,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-05-16/ed-1/seq-39.pdf
Evening star. [volume],negro national league,1943-09-22,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-09-22/ed-1/seq-18.pdf
Evening star. [volume],negro national league,1946-07-03,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-07-03/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1947-08-10,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-08-10/ed-1/seq-35.pdf
Evening star. [volume],negro national league,1946-08-14,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-08-14/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1947-08-31,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-08-31/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1948-08-07,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-08-07/ed-1/seq-11.pdf
Evening star. [volume],negro national league,1942-08-15,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-15/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1942-05-04,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-05-04/ed-1/seq-17.pdf
Evening star. [volume],negro national league,1948-09-20,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-09-20/ed-1/seq-17.pdf
Evening star. [volume],negro national league,1947-10-25,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-10-25/ed-1/seq-11.pdf
Evening star. [volume],negro national league,1950-05-22,https://chroniclingamerica.loc.gov/lccn/sn83045462/1950-05-22/ed-1/seq-17.pdf
Evening star. [volume],negro national league,1945-09-13,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-09-13/ed-1/seq-16.pdf
The Indianapolis times. [volume],negro national league,1926-08-10,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-08-10/ed-1/seq-9.pdf
The Indianapolis times. [volume],negro national league,1933-08-26,https://chroniclingamerica.loc.gov/lccn/sn82015313/1933-08-26/ed-2/seq-6.pdf
The Indianapolis times. [volume],negro national league,1923-07-10,https://chroniclingamerica.loc.gov/lccn/sn82015313/1923-07-10/ed-1/seq-9.pdf
The Waterbury Democrat. [volume],negro national league,1935-05-27,https://chroniclingamerica.loc.gov/lccn/sn82014085/1935-05-27/ed-1/seq-13.pdf
The Washington times. [volume],negro national league,1938-10-07,https://chroniclingamerica.loc.gov/lccn/sn84026749/1938-10-07/ed-1/seq-38.pdf
The Wilmington morning star. [volume],negro national league,1945-07-16,https://chroniclingamerica.loc.gov/lccn/sn78002169/1945-07-16/ed-1/seq-5.pdf
Evening star. [volume],negro national league,1945-08-20,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-08-20/ed-1/seq-8.pdf
Evening star. [volume],negro national league,1945-07-30,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-07-30/ed-1/seq-8.pdf
Evening star. [volume],negro national league,1945-05-10,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-05-10/ed-1/seq-20.pdf
Evening star. [volume],negro national league,1945-05-24,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-05-24/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1943-06-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-06-12/ed-1/seq-19.pdf
Evening star. [volume],negro national league,1943-06-14,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-06-14/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1946-05-30,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-05-30/ed-1/seq-18.pdf
Evening star. [volume],negro national league,1942-08-23,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-23/ed-1/seq-37.pdf
The Birmingham age-herald. [volume],negro national league,1923-09-09,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-09-09/ed-1/seq-16.pdf
The Detroit tribune.,negro national league,1938-06-04,https://chroniclingamerica.loc.gov/lccn/sn92063852/1938-06-04/ed-1/seq-7.pdf
The Detroit tribune.,negro national league,1939-08-05,https://chroniclingamerica.loc.gov/lccn/sn92063852/1939-08-05/ed-1/seq-7.pdf
The Detroit tribune.,negro national league,1941-07-19,https://chroniclingamerica.loc.gov/lccn/sn92063852/1941-07-19/ed-1/seq-7.pdf
The Detroit tribune.,negro national league,1937-10-02,https://chroniclingamerica.loc.gov/lccn/sn92063852/1937-10-02/ed-1/seq-7.pdf
Detroit tribune. [volume],negro national league,1933-07-01,https://chroniclingamerica.loc.gov/lccn/sn83016294/1933-07-01/ed-1/seq-7.pdf
The Detroit tribune.,negro national league,1945-10-06,https://chroniclingamerica.loc.gov/lccn/sn92063852/1945-10-06/ed-1/seq-11.pdf
The Detroit tribune.,negro national league,1949-03-19,https://chroniclingamerica.loc.gov/lccn/sn92063852/1949-03-19/ed-1/seq-6.pdf
The Wilmington morning star. [volume],negro national league,1945-06-19,https://chroniclingamerica.loc.gov/lccn/sn78002169/1945-06-19/ed-1/seq-7.pdf
Evening star. [volume],negro national league,1945-08-31,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-08-31/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1945-08-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-08-12/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1943-06-25,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-06-25/ed-1/seq-19.pdf
Evening star. [volume],negro national league,1943-09-21,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-09-21/ed-1/seq-21.pdf
Evening star. [volume],negro national league,1940-06-24,https://chroniclingamerica.loc.gov/lccn/sn83045462/1940-06-24/ed-1/seq-16.pdf
The Wilmington morning star. [volume],negro national league,1947-07-06,https://chroniclingamerica.loc.gov/lccn/sn78002169/1947-07-06/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1947-06-12,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-06-12/ed-1/seq-47.pdf
Evening star. [volume],negro national league,1947-08-25,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-08-25/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1947-08-15,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-08-15/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1946-08-16,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-08-16/ed-1/seq-9.pdf
Evening star. [volume],negro national league,1947-07-21,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-07-21/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1948-08-13,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-08-13/ed-1/seq-15.pdf
The Key West citizen. [volume],negro national league,1952-10-02,https://chroniclingamerica.loc.gov/lccn/sn83016244/1952-10-02/ed-1/seq-5.pdf
Evening star. [volume],negro national league,1941-08-11,https://chroniclingamerica.loc.gov/lccn/sn83045462/1941-08-11/ed-1/seq-16.pdf
Evening star. [volume],negro national league,1942-09-03,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-09-03/ed-1/seq-19.pdf
Evening star. [volume],negro national league,1948-07-29,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-07-29/ed-1/seq-48.pdf
Evening star. [volume],negro national league,1948-06-23,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-06-23/ed-1/seq-20.pdf
Evening star. [volume],negro national league,1950-02-21,https://chroniclingamerica.loc.gov/lccn/sn83045462/1950-02-21/ed-1/seq-52.pdf
Evening star. [volume],negro national league,1941-05-28,https://chroniclingamerica.loc.gov/lccn/sn83045462/1941-05-28/ed-1/seq-49.pdf
Richmond planet. [volume],negro national league,1924-07-12,https://chroniclingamerica.loc.gov/lccn/sn84025841/1924-07-12/ed-1/seq-5.pdf
Jackson advocate. [volume],negro national league,1941-08-30,https://chroniclingamerica.loc.gov/lccn/sn79000083/1941-08-30/ed-1/seq-6.pdf
The St. Paul echo. [volume],negro national league,1926-09-18,https://chroniclingamerica.loc.gov/lccn/sn90059272/1926-09-18/ed-1/seq-1.pdf
The Chicago whip.,negro national league,1920-07-03,https://chroniclingamerica.loc.gov/lccn/sn86056950/1920-07-03/ed-1/seq-5.pdf
The Chicago whip.,negro national league,1921-03-26,https://chroniclingamerica.loc.gov/lccn/sn86056950/1921-03-26/ed-1/seq-3.pdf
The Chicago whip.,negro national league,1922-10-07,https://chroniclingamerica.loc.gov/lccn/sn86056950/1922-10-07/ed-1/seq-7.pdf
The Chicago whip.,negro national league,1921-08-06,https://chroniclingamerica.loc.gov/lccn/sn86056950/1921-08-06/ed-1/seq-7.pdf
The Chicago whip.,negro national league,1922-07-01,https://chroniclingamerica.loc.gov/lccn/sn86056950/1922-07-01/ed-1/seq-7.pdf
The Indianapolis times. [volume],negro national league,1923-10-20,https://chroniclingamerica.loc.gov/lccn/sn82015313/1923-10-20/ed-1/seq-9.pdf
The Omaha guide. [volume],negro national league,1939-01-14,https://chroniclingamerica.loc.gov/lccn/sn93062828/1939-01-14/ed-1/seq-6.pdf
The Omaha guide. [volume],negro national league,1941-06-14,https://chroniclingamerica.loc.gov/lccn/sn93062828/1941-06-14/ed-1/seq-6.pdf
The Michigan chronicle. [volume],negro national league,1943-07-31,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-07-31/ed-1/seq-19.pdf
The Michigan chronicle. [volume],negro national league,1943-04-24,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-04-24/ed-1/seq-20.pdf
The Michigan chronicle. [volume],negro national league,1943-02-20,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-02-20/ed-1/seq-20.pdf
The Michigan chronicle. [volume],negro national league,1943-12-04,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-12-04/ed-1/seq-14.pdf
The Michigan chronicle. [volume],negro national league,1943-11-27,https://chroniclingamerica.loc.gov/lccn/sn83045324/1943-11-27/ed-1/seq-14.pdf
The Michigan chronicle. [volume],negro national league,1945-08-11,https://chroniclingamerica.loc.gov/lccn/sn83045324/1945-08-11/ed-1/seq-15.pdf
The Michigan chronicle. [volume],negro national league,1945-03-24,https://chroniclingamerica.loc.gov/lccn/sn83045324/1945-03-24/ed-1/seq-14.pdf
Minneapolis spokesman. [volume],negro national league,1947-07-11,https://chroniclingamerica.loc.gov/lccn/sn83025247/1947-07-11/ed-1/seq-1.pdf
St. Paul recorder. [volume],negro national league,1947-07-11,https://chroniclingamerica.loc.gov/lccn/sn83016804/1947-07-11/ed-1/seq-1.pdf
St. Paul recorder. [volume],negro national league,1946-07-26,https://chroniclingamerica.loc.gov/lccn/sn83016804/1946-07-26/ed-1/seq-5.pdf
The Birmingham age-herald. [volume],negro national league,1923-08-30,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-08-30/ed-1/seq-11.pdf
The Birmingham age-herald. [volume],negro national league,1923-07-27,https://chroniclingamerica.loc.gov/lccn/sn85038485/1923-07-27/ed-1/seq-15.pdf
The Birmingham age-herald. [volume],negro national league,1924-07-10,https://chroniclingamerica.loc.gov/lccn/sn85038485/1924-07-10/ed-1/seq-13.pdf
The Washington times. [volume],negro national league,1936-06-27,https://chroniclingamerica.loc.gov/lccn/sn84026749/1936-06-27/ed-1/seq-17.pdf
The Washington tribune. [volume],negro national league,1935-05-11,https://chroniclingamerica.loc.gov/lccn/sn87062236/1935-05-11/ed-1/seq-12.pdf
The Washington tribune. [volume],negro national league,1924-01-12,https://chroniclingamerica.loc.gov/lccn/sn87062236/1924-01-12/ed-1/seq-2.pdf
Evening star. [volume],negro national league,1948-06-21,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-06-21/ed-1/seq-16.pdf
The Indianapolis times. [volume],negro national league,1925-06-27,https://chroniclingamerica.loc.gov/lccn/sn82015313/1925-06-27/ed-1/seq-9.pdf
Evening star. [volume],negro national league,1945-05-17,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-05-17/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1943-04-25,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-04-25/ed-1/seq-34.pdf
Evening star. [volume],negro national league,1946-05-31,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-05-31/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1948-08-22,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-08-22/ed-1/seq-35.pdf
Evening star. [volume],negro national league,1946-07-28,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-07-28/ed-1/seq-23.pdf
Evening star. [volume],negro national league,1942-09-28,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-09-28/ed-1/seq-16.pdf
Evening star. [volume],negro national league,1942-08-24,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-24/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1942-08-01,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-08-01/ed-1/seq-22.pdf
Evening star. [volume],negro national league,1942-05-18,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-05-18/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1946-06-13,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-06-13/ed-1/seq-20.pdf
Evening star. [volume],negro national league,1947-05-28,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-05-28/ed-1/seq-20.pdf
Evening star. [volume],negro national league,1941-07-19,https://chroniclingamerica.loc.gov/lccn/sn83045462/1941-07-19/ed-1/seq-14.pdf
The Indianapolis times. [volume],negro national league,1925-05-18,https://chroniclingamerica.loc.gov/lccn/sn82015313/1925-05-18/ed-1/seq-9.pdf
The Indianapolis times. [volume],negro national league,1926-08-07,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-08-07/ed-1/seq-9.pdf
The Indianapolis times. [volume],negro national league,1926-06-15,https://chroniclingamerica.loc.gov/lccn/sn82015313/1926-06-15/ed-1/seq-11.pdf
The Indianapolis times. [volume],negro national league,1932-07-09,https://chroniclingamerica.loc.gov/lccn/sn82015313/1932-07-09/ed-2/seq-12.pdf
The Indianapolis times. [volume],negro national league,1930-12-11,https://chroniclingamerica.loc.gov/lccn/sn82015313/1930-12-11/ed-1/seq-11.pdf
The Indianapolis times. [volume],negro national league,1931-07-10,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-07-10/ed-1/seq-20.pdf
The Indianapolis times. [volume],negro national league,1931-07-13,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-07-13/ed-1/seq-10.pdf
The Indianapolis times. [volume],negro national league,1931-05-11,https://chroniclingamerica.loc.gov/lccn/sn82015313/1931-05-11/ed-1/seq-10.pdf
The Chicago whip.,negro national league,1921-07-23,https://chroniclingamerica.loc.gov/lccn/sn86056950/1921-07-23/ed-1/seq-7.pdf
The Indianapolis times. [volume],negro national league,1923-08-24,https://chroniclingamerica.loc.gov/lccn/sn82015313/1923-08-24/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1953-06-23,https://chroniclingamerica.loc.gov/lccn/sn83045462/1953-06-23/ed-1/seq-15.pdf
Minneapolis spokesman. [volume],negro national league,1942-07-31,https://chroniclingamerica.loc.gov/lccn/sn83025247/1942-07-31/ed-1/seq-1.pdf
The Waterbury Democrat. [volume],negro national league,1940-09-09,https://chroniclingamerica.loc.gov/lccn/sn82014085/1940-09-09/ed-1/seq-13.pdf
The Washington tribune. [volume],negro national league,1932-02-19,https://chroniclingamerica.loc.gov/lccn/sn87062236/1932-02-19/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1944-07-26,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-07-26/ed-1/seq-12.pdf
Evening star. [volume],negro national league,1939-08-13,https://chroniclingamerica.loc.gov/lccn/sn83045462/1939-08-13/ed-1/seq-46.pdf
Evening star. [volume],negro national league,1943-08-23,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-08-23/ed-1/seq-10.pdf
Evening star. [volume],negro national league,1942-05-17,https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-05-17/ed-1/seq-44.pdf
Evening star. [volume],negro national league,1941-06-08,https://chroniclingamerica.loc.gov/lccn/sn83045462/1941-06-08/ed-1/seq-29.pdf
Evening star. [volume],negro national league,1945-08-19,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-08-19/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1945-08-05,https://chroniclingamerica.loc.gov/lccn/sn83045462/1945-08-05/ed-1/seq-17.pdf
Evening star. [volume],negro national league,1940-06-22,https://chroniclingamerica.loc.gov/lccn/sn83045462/1940-06-22/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1944-08-14,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-08-14/ed-1/seq-8.pdf
Evening star. [volume],negro national league,1944-09-03,https://chroniclingamerica.loc.gov/lccn/sn83045462/1944-09-03/ed-1/seq-16.pdf
Evening star. [volume],negro national league,1943-09-03,https://chroniclingamerica.loc.gov/lccn/sn83045462/1943-09-03/ed-1/seq-14.pdf
Evening star. [volume],negro national league,1947-06-09,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-06-09/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1946-09-08,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-09-08/ed-1/seq-27.pdf
Evening star. [volume],negro national league,1948-05-16,https://chroniclingamerica.loc.gov/lccn/sn83045462/1948-05-16/ed-1/seq-42.pdf
Evening star. [volume],negro national league,1946-09-20,https://chroniclingamerica.loc.gov/lccn/sn83045462/1946-09-20/ed-1/seq-15.pdf
Evening star. [volume],negro national league,1947-08-29,https://chroniclingamerica.loc.gov/lccn/sn83045462/1947-08-29/ed-1/seq-13.pdf
Evening star. [volume],negro national league,1941-08-25,https://chroniclingamerica.loc.gov/lccn/sn83045462/1941-08-25/ed-1/seq-13.pdf
